file,key_fix_text,label(bbox)
00825802_page-0.png,Present notice Person's votes,"[385.0, 449.0, 47.0, 11.0]"
00825802_page-0.png,Present notice Voting power,"[493.0, 450.0, 33.0, 8.0]"
00825855_page-0.png,company name,"[184.0, 126.0, 122.0, 10.0]"
00825855_page-0.png,company ACN/ARSN,"[185.0, 143.0, 59.0, 10.0]"
00825855_page-0.png,substantial holder name,"[184.0, 189.0, 192.0, 11.0]"
00825855_page-0.png,holder ACN/ARSN,-1
00825855_page-0.png,There was a change in the interests of the substantial holder on,"[253.0, 243.0, 52.0, 11.0]"
00825855_page-0.png,The previous notice was dated,"[253.0, 261.0, 53.0, 9.0]"
00825855_page-0.png,The previous notice was given to the company on,"[254.0, 278.0, 51.0, 9.0]"
00825855_page-0.png,class of securities,"[84.0, 401.0, 79.0, 12.0]"
00825855_page-0.png,Previous notice Person's notes,"[213.0, 401.0, 60.0, 10.0]"
00825855_page-0.png,Previous notice Voting power,"[298.0, 401.0, 33.0, 11.0]"
00825855_page-0.png,Present notice Person's votes,"[382.0, 401.0, 58.0, 11.0]"
00825855_page-0.png,Present notice Voting power,"[456.0, 402.0, 33.0, 9.0]"
00825855_page-3.png,company name,"[183.0, 126.0, 122.0, 10.0]"
00825855_page-3.png,company ACN/ARSN,"[185.0, 145.0, 58.0, 8.0]"
00825855_page-3.png,substantial holder name,"[184.0, 190.0, 70.0, 11.0]"
00825855_page-3.png,holder ACN/ARSN,-1
00825855_page-3.png,There was a change in the interests of the substantial holder on,"[253.0, 244.0, 53.0, 9.0]"
00825855_page-3.png,The previous notice was dated,"[253.0, 260.0, 52.0, 9.0]"
00825855_page-3.png,The previous notice was given to the company on,"[253.0, 278.0, 52.0, 8.0]"
00825855_page-3.png,class of securities,"[84.0, 402.0, 79.0, 10.0]"
00825855_page-3.png,Previous notice Person's notes,"[214.0, 402.0, 59.0, 9.0]"
00825855_page-3.png,Previous notice Voting power,"[299.0, 402.0, 32.0, 10.0]"
00825855_page-3.png,Present notice Person's votes,"[382.0, 401.0, 60.0, 10.0]"
00825855_page-3.png,Present notice Voting power,"[456.0, 402.0, 32.0, 9.0]"
00825879_page-0.png,company name,"[170.0, 161.0, 60.0, 8.0]"
00825879_page-0.png,company ACN/ARSN,"[171.0, 180.0, 46.0, 9.0]"
00825879_page-0.png,substantial holder name,"[170.0, 226.0, 78.0, 10.0]"
00825879_page-0.png,holder ACN/ARSN,"[170.0, 238.0, 47.0, 8.0]"
00825879_page-0.png,There was a change in the interests of the substantial holder on,"[220.0, 265.0, 33.0, 10.0]"
00825879_page-0.png,The previous notice was dated,"[219.0, 284.0, 34.0, 9.0]"
00825879_page-0.png,The previous notice was given to the company on,"[220.0, 304.0, 33.0, 9.0]"
00825879_page-0.png,class of securities,"[85.0, 390.0, 62.0, 9.0]"
00825879_page-0.png,Previous notice Person's notes,"[249.0, 391.0, 41.0, 7.0]"
00825879_page-0.png,Present notice Person's votes,"[384.0, 391.0, 41.0, 7.0]"
00825879_page-0.png,Present notice Voting power,"[454.0, 390.0, 24.0, 8.0]"
00825879_page-0.png,Previous notice Voting power,"[314.0, 390.0, 27.0, 8.0]"
00825947_page-0.png,company name,"[218.0, 110.0, 78.0, 8.0]"
00825947_page-0.png,company ACN/ARSN,"[219.0, 120.0, 47.0, 8.0]"
00825947_page-0.png,substantial holder name,"[218.0, 148.0, 186.0, 33.0]"
00825947_page-0.png,holder ACN/ARSN,"[219.0, 182.0, 46.0, 8.0]"
00825947_page-0.png,There was a change in the interests of the substantial holder on,"[219.0, 211.0, 55.0, 10.0]"
00825947_page-0.png,The previous notice was dated,"[218.0, 222.0, 64.0, 9.0]"
00825947_page-0.png,The previous notice was given to the company on,"[218.0, 232.0, 63.0, 9.0]"
00825947_page-0.png,class of securities,"[30.0, 324.0, 92.0, 9.0]"
00825947_page-0.png,Previous notice Person's notes,"[235.0, 325.0, 39.0, 7.0]"
00825947_page-0.png,Present notice Person's votes,"[401.0, 325.0, 38.0, 8.0]"
00825947_page-0.png,Present notice Voting power,"[497.0, 325.0, 24.0, 8.0]"
00825947_page-0.png,Previous notice Voting power,"[328.0, 325.0, 28.0, 7.0]"
00825949_page-1.png,company name,"[156.0, 141.0, 146.0, 12.0]"
00825949_page-1.png,company ACN/ARSN,"[158.0, 170.0, 46.0, 12.0]"
00825949_page-1.png,substantial holder name,"[158.0, 214.0, 97.0, 12.0]"
00825949_page-1.png,holder ACN/ARSN,"[160.0, 228.0, 44.0, 10.0]"
00825949_page-1.png,There was a change in the interests of the substantial holder on,"[211.0, 264.0, 39.0, 9.0]"
00825949_page-1.png,The previous notice was dated,"[212.0, 276.0, 38.0, 9.0]"
00825949_page-1.png,The previous notice was given to the company on,"[212.0, 289.0, 38.0, 8.0]"
00825949_page-1.png,class of securities,"[84.0, 392.0, 64.0, 9.0]"
00825949_page-1.png,Previous notice Person's notes,"[220.0, 393.0, 39.0, 8.0]"
00825949_page-1.png,Previous notice Voting power,"[327.0, 393.0, 23.0, 9.0]"
00825949_page-1.png,Present notice Person's votes,"[411.0, 394.0, 38.0, 8.0]"
00825949_page-1.png,Present notice Voting power,"[495.0, 394.0, 26.0, 8.0]"
00825960_page-0.png,company name,"[213.0, 128.0, 90.0, 11.0]"
00825960_page-0.png,company ACN/ARSN,"[213.0, 148.0, 62.0, 10.0]"
00825960_page-0.png,substantial holder name,"[246.0, 197.0, 124.0, 10.0]"
00825960_page-0.png,holder ACN/ARSN,"[212.0, 215.0, 62.0, 11.0]"
00825960_page-0.png,There was a change in the interests of the substantial holder on,"[282.0, 244.0, 65.0, 12.0]"
00825960_page-0.png,The previous notice was dated,"[290.0, 264.0, 77.0, 11.0]"
00825960_page-0.png,The previous notice was given to the company on,"[293.0, 284.0, 68.0, 10.0]"
00825960_page-0.png,class of securities,"[99.0, 397.0, 68.0, 15.0]"
00825960_page-0.png,Previous notice Person's notes,"[193.0, 399.0, 45.0, 10.0]"
00825960_page-0.png,Previous notice Voting power,"[260.0, 398.0, 30.0, 11.0]"
00825960_page-0.png,Present notice Person's votes,"[346.0, 399.0, 43.0, 11.0]"
00825960_page-0.png,Present notice Voting power,"[430.0, 399.0, 24.0, 11.0]"
00826079_page-1.png,company name,"[232.0, 164.0, 116.0, 14.0]"
00826079_page-1.png,company ACN/ARSN,-1
00826079_page-1.png,substantial holder name,"[231.0, 248.0, 130.0, 13.0]"
00826079_page-1.png,holder ACN/ARSN,"[231.0, 275.0, 17.0, 10.0]"
00826079_page-1.png,There was a change in the interests of the substantial holder on,"[402.0, 323.0, 56.0, 11.0]"
00826079_page-1.png,The previous notice was dated,"[395.0, 349.0, 71.0, 11.0]"
00826079_page-1.png,The previous notice was given to the company on,"[395.0, 368.0, 71.0, 12.0]"
00826079_page-1.png,class of securities,"[87.0, 516.0, 69.0, 10.0]"
00826079_page-1.png,Previous notice Person's notes,"[199.0, 516.0, 48.0, 10.0]"
00826079_page-1.png,Previous notice Voting power,"[283.0, 516.0, 37.0, 10.0]"
00826079_page-1.png,Present notice Person's votes,"[368.0, 516.0, 48.0, 10.0]"
00826079_page-1.png,Present notice Voting power,"[439.0, 515.0, 36.0, 10.0]"
00826168_page-0.png,company name,"[231.0, 213.0, 103.0, 14.0]"
00826168_page-0.png,company ACN/ARSN,"[231.0, 239.0, 50.0, 14.0]"
00826168_page-0.png,substantial holder name,"[230.0, 277.0, 155.0, 14.0]"
00826168_page-0.png,holder ACN/ARSN,"[231.0, 291.0, 48.0, 12.0]"
00826168_page-0.png,There was a change in the interests of the substantial holder on,"[262.0, 320.0, 56.0, 12.0]"
00826168_page-0.png,The previous notice was dated,"[262.0, 338.0, 54.0, 12.0]"
00826168_page-0.png,The previous notice was given to the company on,"[261.0, 357.0, 56.0, 11.0]"
00826168_page-0.png,class of securities,"[122.0, 462.0, 31.0, 13.0]"
00826168_page-0.png,Previous notice Person's notes,"[220.0, 462.0, 36.0, 13.0]"
00826168_page-0.png,Present notice Person's votes,"[370.0, 463.0, 33.0, 12.0]"
00826168_page-0.png,Present notice Voting power,"[427.0, 462.0, 25.0, 11.0]"
00826168_page-0.png,Previous notice Voting power,"[291.0, 463.0, 24.0, 11.0]"
00826209_page-0.png,company name,"[158.0, 151.0, 132.0, 11.0]"
00826209_page-0.png,company ACN/ARSN,"[158.0, 177.0, 83.0, 9.0]"
00826209_page-0.png,substantial holder name,"[157.0, 235.0, 121.0, 10.0]"
00826209_page-0.png,holder ACN/ARSN,-1
00826209_page-0.png,There was a change in the interests of the substantial holder on,"[217.0, 287.0, 60.0, 12.0]"
00826209_page-0.png,The previous notice was dated,"[218.0, 302.0, 59.0, 11.0]"
00826209_page-0.png,The previous notice was given to the company on,"[218.0, 316.0, 58.0, 10.0]"
00826209_page-0.png,class of securities,"[92.0, 428.0, 46.0, 11.0]"
00826209_page-0.png,Previous notice Person's notes,"[202.0, 427.0, 51.0, 12.0]"
00826209_page-0.png,Previous notice Voting power,"[265.0, 427.0, 34.0, 11.0]"
00826209_page-0.png,Present notice Person's votes,"[370.0, 427.0, 50.0, 12.0]"
00826209_page-0.png,Present notice Voting power,"[432.0, 428.0, 32.0, 11.0]"
00826739_page-0.png,company name,"[210.0, 159.0, 88.0, 9.0]"
00826739_page-0.png,company ACN/ARSN,-1
00826739_page-0.png,substantial holder name,"[209.0, 215.0, 152.0, 10.0]"
00826739_page-0.png,holder ACN/ARSN,"[210.0, 235.0, 46.0, 9.0]"
00826739_page-0.png,There was a change in the interests of the substantial holder on,"[277.0, 268.0, 33.0, 9.0]"
00826739_page-0.png,The previous notice was dated,"[278.0, 297.0, 33.0, 9.0]"
00826739_page-0.png,The previous notice was given to the company on,"[277.0, 325.0, 34.0, 10.0]"
00826739_page-0.png,class of securities,"[117.0, 424.0, 20.0, 8.0]"
00826739_page-0.png,Previous notice Person's notes,"[218.0, 424.0, 41.0, 9.0]"
00826739_page-0.png,Previous notice Voting power,"[280.0, 424.0, 26.0, 9.0]"
00826739_page-0.png,Present notice Person's votes,"[381.0, 424.0, 42.0, 9.0]"
00826739_page-0.png,Present notice Voting power,"[444.0, 424.0, 25.0, 8.0]"
00826741_page-0.png,company name,"[210.0, 157.0, 117.0, 12.0]"
00826741_page-0.png,company ACN/ARSN,-1
00826741_page-0.png,substantial holder name,"[209.0, 214.0, 152.0, 12.0]"
00826741_page-0.png,holder ACN/ARSN,"[210.0, 235.0, 47.0, 9.0]"
00826741_page-0.png,There was a change in the interests of the substantial holder on,"[277.0, 268.0, 34.0, 11.0]"
00826741_page-0.png,The previous notice was dated,"[277.0, 296.0, 34.0, 10.0]"
00826741_page-0.png,The previous notice was given to the company on,"[276.0, 324.0, 36.0, 12.0]"
00826741_page-0.png,class of securities,"[117.0, 424.0, 20.0, 9.0]"
00826741_page-0.png,Previous notice Person's notes,"[217.0, 424.0, 38.0, 9.0]"
00826741_page-0.png,Previous notice Voting power,"[280.0, 424.0, 26.0, 8.0]"
00826741_page-0.png,Present notice Person's votes,"[379.0, 424.0, 39.0, 9.0]"
00826741_page-0.png,Present notice Voting power,"[443.0, 424.0, 26.0, 8.0]"
00826826_page-1.png,company name,"[163.0, 160.0, 102.0, 12.0]"
00826826_page-1.png,company ACN/ARSN,"[161.0, 179.0, 50.0, 11.0]"
00826826_page-1.png,substantial holder name,"[162.0, 236.0, 102.0, 10.0]"
00826826_page-1.png,holder ACN/ARSN,"[163.0, 247.0, 46.0, 8.0]"
00826826_page-1.png,There was a change in the interests of the substantial holder on,"[207.0, 274.0, 44.0, 9.0]"
00826826_page-1.png,The previous notice was dated,"[207.0, 293.0, 45.0, 10.0]"
00826826_page-1.png,The previous notice was given to the company on,"[207.0, 323.0, 45.0, 9.0]"
00826826_page-1.png,class of securities,"[92.0, 427.0, 85.0, 8.0]"
00826826_page-1.png,Previous notice Person's notes,"[232.0, 427.0, 43.0, 8.0]"
00826826_page-1.png,Previous notice Voting power,"[326.0, 428.0, 30.0, 7.0]"
00826826_page-1.png,Present notice Person's votes,"[394.0, 427.0, 43.0, 7.0]"
00826826_page-1.png,Present notice Voting power,"[470.0, 427.0, 29.0, 8.0]"
00826965_page-0.png,company name,"[169.0, 168.0, 91.0, 12.0]"
00826965_page-0.png,company ACN/ARSN,"[170.0, 186.0, 65.0, 13.0]"
00826965_page-0.png,substantial holder name,"[170.0, 237.0, 302.0, 13.0]"
00826965_page-0.png,holder ACN/ARSN,"[171.0, 265.0, 71.0, 14.0]"
00826965_page-0.png,There was a change in the interests of the substantial holder on,"[234.0, 300.0, 52.0, 13.0]"
00826965_page-0.png,The previous notice was dated,"[234.0, 326.0, 52.0, 11.0]"
00826965_page-0.png,The previous notice was given to the company on,"[235.0, 350.0, 51.0, 11.0]"
00826965_page-0.png,class of securities,"[134.0, 465.0, 76.0, 11.0]"
00826965_page-0.png,Previous notice Person's notes,"[261.0, 466.0, 54.0, 10.0]"
00826965_page-0.png,Present notice Person's votes,"[390.0, 465.0, 53.0, 11.0]"
00826965_page-0.png,Present notice Voting power,"[458.0, 465.0, 32.0, 11.0]"
00826965_page-0.png,Previous notice Voting power,"[323.0, 466.0, 30.0, 10.0]"
00826989_page-0.png,company name,"[232.0, 214.0, 206.0, 13.0]"
00826989_page-0.png,company ACN/ARSN,"[232.0, 239.0, 49.0, 13.0]"
00826989_page-0.png,substantial holder name,"[230.0, 277.0, 155.0, 12.0]"
00826989_page-0.png,holder ACN/ARSN,"[230.0, 292.0, 49.0, 11.0]"
00826989_page-0.png,There was a change in the interests of the substantial holder on,"[262.0, 320.0, 55.0, 12.0]"
00826989_page-0.png,The previous notice was dated,"[263.0, 339.0, 53.0, 11.0]"
00826989_page-0.png,The previous notice was given to the company on,"[262.0, 358.0, 55.0, 11.0]"
00826989_page-0.png,class of securities,"[122.0, 463.0, 31.0, 11.0]"
00826989_page-0.png,Previous notice Person's notes,"[221.0, 463.0, 32.0, 11.0]"
00826989_page-0.png,Present notice Person's votes,"[371.0, 463.0, 31.0, 12.0]"
00826989_page-0.png,Present notice Voting power,"[427.0, 463.0, 22.0, 11.0]"
00826989_page-0.png,Previous notice Voting power,"[292.0, 463.0, 22.0, 11.0]"
00827040_page-0.png,company name,"[157.0, 151.0, 118.0, 12.0]"
00827040_page-0.png,company ACN/ARSN,"[158.0, 176.0, 63.0, 10.0]"
00827040_page-0.png,substantial holder name,"[156.0, 234.0, 211.0, 12.0]"
00827040_page-0.png,holder ACN/ARSN,-1
00827040_page-0.png,There was a change in the interests of the substantial holder on,"[217.0, 287.0, 59.0, 12.0]"
00827040_page-0.png,The previous notice was dated,"[218.0, 302.0, 59.0, 11.0]"
00827040_page-0.png,The previous notice was given to the company on,"[217.0, 315.0, 60.0, 10.0]"
00827040_page-0.png,class of securities,"[92.0, 427.0, 56.0, 12.0]"
00827040_page-0.png,Previous notice Person's notes,"[203.0, 428.0, 33.0, 11.0]"
00827040_page-0.png,Previous notice Voting power,"[266.0, 428.0, 55.0, 10.0]"
00827040_page-0.png,Present notice Person's votes,"[370.0, 427.0, 55.0, 11.0]"
00827040_page-0.png,Present notice Voting power,"[430.0, 428.0, 35.0, 10.0]"
00827082_page-0.png,company name,"[223.0, 144.0, 69.0, 14.0]"
00827082_page-0.png,company ACN/ARSN,"[223.0, 172.0, 43.0, 12.0]"
00827082_page-0.png,substantial holder name,"[223.0, 229.0, 71.0, 11.0]"
00827082_page-0.png,holder ACN/ARSN,"[225.0, 246.0, 40.0, 11.0]"
00827082_page-0.png,There was a change in the interests of the substantial holder on,"[224.0, 272.0, 29.0, 12.0]"
00827082_page-0.png,The previous notice was dated,"[224.0, 289.0, 30.0, 11.0]"
00827082_page-0.png,The previous notice was given to the company on,"[225.0, 305.0, 28.0, 10.0]"
00827082_page-0.png,class of securities,"[87.0, 407.0, 30.0, 11.0]"
00827082_page-0.png,Previous notice Person's notes,"[167.0, 408.0, 34.0, 10.0]"
00827082_page-0.png,Previous notice Voting power,"[224.0, 408.0, 26.0, 10.0]"
00827082_page-0.png,Present notice Person's votes,"[338.0, 408.0, 33.0, 10.0]"
00827082_page-0.png,Present notice Voting power,"[395.0, 407.0, 25.0, 11.0]"
00827189_page-0.png,company name,"[143.0, 116.0, 168.0, 12.0]"
00827189_page-0.png,company ACN/ARSN,"[143.0, 129.0, 52.0, 8.0]"
00827189_page-0.png,substantial holder name,"[143.0, 168.0, 285.0, 10.0]"
00827189_page-0.png,holder ACN/ARSN,"[143.0, 179.0, 244.0, 11.0]"
00827189_page-0.png,There was a change in the interests of the substantial holder on,"[368.0, 200.0, 62.0, 10.0]"
00827189_page-0.png,The previous notice was dated,"[368.0, 220.0, 62.0, 11.0]"
00827189_page-0.png,The previous notice was given to the company on,"[369.0, 240.0, 61.0, 12.0]"
00827189_page-0.png,class of securities,"[75.0, 351.0, 38.0, 11.0]"
00827189_page-0.png,Previous notice Person's notes,"[195.0, 351.0, 49.0, 11.0]"
00827189_page-0.png,Previous notice Voting power,"[281.0, 350.0, 31.0, 11.0]"
00827189_page-0.png,Present notice Person's votes,"[349.0, 351.0, 49.0, 10.0]"
00827189_page-0.png,Present notice Voting power,"[454.0, 350.0, 29.0, 11.0]"
00827208_page-0.png,company name,"[143.0, 117.0, 79.0, 12.0]"
00827208_page-0.png,company ACN/ARSN,"[144.0, 129.0, 51.0, 9.0]"
00827208_page-0.png,substantial holder name,"[143.0, 168.0, 286.0, 10.0]"
00827208_page-0.png,holder ACN/ARSN,"[143.0, 180.0, 244.0, 11.0]"
00827208_page-0.png,There was a change in the interests of the substantial holder on,"[369.0, 201.0, 62.0, 10.0]"
00827208_page-0.png,The previous notice was dated,"[368.0, 221.0, 74.0, 9.0]"
00827208_page-0.png,The previous notice was given to the company on,"[368.0, 242.0, 74.0, 10.0]"
00827208_page-0.png,class of securities,"[76.0, 351.0, 36.0, 11.0]"
00827208_page-0.png,Previous notice Person's notes,"[197.0, 352.0, 48.0, 9.0]"
00827208_page-0.png,Previous notice Voting power,"[283.0, 350.0, 27.0, 11.0]"
00827208_page-0.png,Present notice Person's votes,"[350.0, 352.0, 47.0, 8.0]"
00827208_page-0.png,Present notice Voting power,"[454.0, 352.0, 28.0, 8.0]"
00827217_page-0.png,company name,"[143.0, 117.0, 112.0, 11.0]"
00827217_page-0.png,company ACN/ARSN,"[143.0, 129.0, 53.0, 9.0]"
00827217_page-0.png,substantial holder name,"[143.0, 168.0, 285.0, 10.0]"
00827217_page-0.png,holder ACN/ARSN,"[143.0, 180.0, 244.0, 11.0]"
00827217_page-0.png,There was a change in the interests of the substantial holder on,"[368.0, 201.0, 64.0, 10.0]"
00827217_page-0.png,The previous notice was dated,"[368.0, 221.0, 69.0, 10.0]"
00827217_page-0.png,The previous notice was given to the company on,"[367.0, 242.0, 71.0, 10.0]"
00827217_page-0.png,class of securities,"[76.0, 351.0, 38.0, 10.0]"
00827217_page-0.png,Previous notice Person's notes,"[199.0, 351.0, 42.0, 10.0]"
00827217_page-0.png,Previous notice Voting power,"[283.0, 351.0, 28.0, 10.0]"
00827217_page-0.png,Present notice Person's votes,"[352.0, 352.0, 43.0, 9.0]"
00827217_page-0.png,Present notice Voting power,"[454.0, 351.0, 29.0, 10.0]"
00827219_page-0.png,company name,"[142.0, 117.0, 78.0, 11.0]"
00827219_page-0.png,company ACN/ARSN,"[143.0, 128.0, 54.0, 10.0]"
00827219_page-0.png,substantial holder name,"[143.0, 167.0, 286.0, 12.0]"
00827219_page-0.png,holder ACN/ARSN,"[143.0, 179.0, 245.0, 12.0]"
00827219_page-0.png,There was a change in the interests of the substantial holder on,"[368.0, 199.0, 63.0, 13.0]"
00827219_page-0.png,The previous notice was dated,"[368.0, 220.0, 79.0, 11.0]"
00827219_page-0.png,The previous notice was given to the company on,"[368.0, 241.0, 79.0, 11.0]"
00827219_page-0.png,class of securities,"[76.0, 351.0, 38.0, 11.0]"
00827219_page-0.png,Previous notice Person's notes,"[196.0, 350.0, 51.0, 11.0]"
00827219_page-0.png,Previous notice Voting power,"[283.0, 351.0, 28.0, 10.0]"
00827219_page-0.png,Present notice Person's votes,"[348.0, 351.0, 52.0, 9.0]"
00827219_page-0.png,Present notice Voting power,"[454.0, 352.0, 28.0, 9.0]"
00827221_page-0.png,company name,"[142.0, 116.0, 133.0, 12.0]"
